-9099560149987826137	6.139488959888695e-06
-9097680951881852170	8.345293281308841e-06
-9096594432592849033	4.838064342038706e-06
-9096270811541252595	3.3160592920467025e-06
-9096219435417416831	6.323306251942995e-07
-9095618643325496205	7.426208412653068e-07
-9094399534536577466	2.1616883714159485e-06
-9094163728256881370	1.1029022743969108e-06
-9093777035106151446	1.463183593841677e-06
-9093543427996466872	4.733656533062458e-05
-9092073531402907291	1.1977518624917138e-05
-9091705867915050663	7.3306237027281895e-06
-9090722763615554640	7.499735374949523e-07
-9090405059977961627	1.1690764040395152e-05
-9088363507763484777	7.117395853128983e-06
-9088297212208657344	3.9851533983892296e-06
-9087462720868288016	4.7314504627138376e-05
-9086130430395872588	3.169005822201143e-06
-9086063070505817634	4.093973257113248e-05
-9085873518645625453	2.8822512376791565e-06
-9085816139724301400	4.955707481713034e-06
-9084925257620875124	4.941001861880068e-06
-9084779174649356987	2.6910813630820485e-06
-9083904924771417963	0.00012708375288639218
-9083809862645762053	1.9675775547511876e-05
-9083449848851648790	4.1910286086022097e-07
-9082647674123054534	8.235003292611509e-07
-9082509697675459390	5.999788299959619e-06
-9082382217001031269	1.2426031616996625e-06
-9082247871442307849	7.279154488060158e-07
-9080484814094851637	2.1910991563345306e-06
-9080285445750001240	5.102760951558594e-06
-9079451426062281912	7.565909527329495e-06
-9079219439752199468	1.213192490467918e-06
-9078778584592583353	1.469065773562761e-05
-9077062378928984874	5.955672008894908e-07
-9076278922075296690	6.176252327350085e-07
-9076107778741873624	1.2727491593977902e-05
-9075768786185751633	9.293789844377898e-06
-9075138331108403254	5.661564728143276e-07
-9074951054393831831	1.5911202353890985e-05
-9073247129089219621	6.911520813446259e-07
-9072911807328089823	2.475647852406837e-05
-9072848539236178174	0.0003130404220428318
-9072615749889523564	8.235003292611509e-07
-9072588320781512221	1.891845022328198e-05
-9071986785134652006	1.80875963451399e-06
-9071912964877765762	4.191028438071953e-06
-9071818783279603808	1.8455231156622176e-06
-9071792450578169763	5.882145046598453e-07
-9071652814900200491	4.492488642426906e-06
-9071396732442439227	3.058715492443298e-06
-9071233763121066291	2.646965413077851e-06
-9071157430270605548	3.073420884902589e-06
-9071035921390712927	9.411432415618037e-07
-9070978759383497347	2.7425501230027294e-06
-9070132357392516350	4.889533101959387e-06
-9069072583403371181	4.5586625674332026e-07
-9067804484725535907	1.514652353762358e-06
-9067643764856867918	4.286613147996832e-06
-9067123498592148936	2.3308000436372822e-06
-9067095037240653585	2.1763937184005044e-05
-9066966592518810934	3.2278271646646317e-06
-9066873661184946875	8.698222700331826e-06
-9066653122362102690	6.911520813446259e-07
-9066570148651441945	1.1470183380879462e-06
-9065691087840576886	4.507193807512522e-06
-9064690097721139539	2.3234474610944744e-06
-9063940047418247537	1.2381915439618751e-05
-9063862204353119382	2.5881438432406867e-06
-9063410279880152303	2.3087420686351834e-06
-9062583428380639306	3.9557426134706475e-06
-9062433593257787446	4.352787527750479e-06
-9060253145580214835	8.896744816411228e-07
-9059861128802387725	6.30786526016891e-05
-9059597760888485279	2.9190146051405463e-06
-9058014975368941568	2.0881616364931688e-06
-9057964304622830400	2.0587508515745867e-06
-9056110719263504417	3.2940013170446036e-06
-9055734914789559657	5.882145046598453e-07
-9055283089594003333	1.4558309885615017e-05
-9055084660704191520	1.6028845493565314e-05
-9055037461813746304	1.1499593711050693e-05
-9054426354652469490	4.77924288588838e-07
-9053992351592297734	0.0026469947770237923
-9053483320041905673	3.095478859904688e-06
-9052272611764806825	1.4117148339209962e-06
-9051959575546858892	2.036692876572488e-06
-9051853737760549960	8.176181836461183e-06
-9050389744462811927	5.367457447391644e-07
-9049921270532888791	1.0587860970190377e-06
-9049787841943601543	7.57326176881179e-07
-9049758167360447296	4.396903477754677e-06
-9049174521575278539	3.0660683023597812e-06
-9049020601257548807	9.57319116423605e-06
-9047876827492998271	1.2764255188812967e-05
-9047728948544780940	1.697734114713967e-05
-9047602302077499813	9.323200174549129e-06
-9046971169845658557	3.205769189662533e-06
-9046792009583013470	2.8381350603012834e-06
-9046703034976351144	1.6911167222133372e-06
-9045926657208712371	2.12418963201344e-05
-9045290498064663067	1.5661212273698766e-06
-9043866356139545200	4.1469124880677555e-06
-9042972328954754230	2.0808088265766855e-06
-9041320080046516583	9.786419468582608e-06
-9040732843058993827	2.926367187683354e-06
-9040496795023420116	0.011458300985395908
-9039929760576260158	2.0808088265766855e-06
-9039759422309618112	1.54406313868094e-06
-9039548861844889842	6.4041855694085825e-06
-9037941253052926379	2.007282091653906e-06
-9037319932326558954	1.3528933777706698e-06
-9036657596393430730	7.205628094197891e-07
-9035022404703761543	2.860193035303382e-06
-9034533667892966625	4.058680133312009e-06
-9034195074462314384	6.543886570398172e-07
-9034108860450803881	1.1690764267768827e-06
-9033529627095993721	9.632012734073214e-07
-9033102498544135111	1.0411396942799911e-05
-9032896336625987088	3.3528228868817678e-06
-9032134270877727444	5.882145046598453e-07
-9031285044185680964	9.117325134866405e-07
-9031280918566088088	1.697734114713967e-05
-9030423360941061120	1.0411396942799911e-05
-9029219444582602171	1.6470006585223018e-06
-9028004873788460826	2.0293400666560046e-06
-9027383236082532691	1.3602460740003153e-06
-9027235932674557934	1.9668423192342743e-05
-9027138302908799644	1.4227438441594131e-05
-9026960565422882473	1.0830500286829192e-05
-9025918635876882245	1.4043621376913507e-06
-9025866777180782281	2.4521192244719714e-05
-9025647206418707610	1.2058397942382726e-06
-9024936413966565087	1.8786100554279983e-05
-9024531172972267541	1.1470183380879462e-06
-9024307672776289720	9.117325134866405e-07
-9024038412472099059	6.418891189241549e-06
-9023412401021099271	3.5439925341052003e-06
-9023226002865019295	1.8940507288789377e-05
-9022886742672982317	0.00010240815026918426
-9022606877526338847	2.1462477889144793e-05
-9021881759031973459	2.926367187683354e-06
-9021658392325454919	8.235003292611509e-07
-9021171442242896681	1.3602460740003153e-06
-9021037922135616854	1.1727526725735515e-05
-9020683268670022379	6.24977928964654e-06
-9020348752234022937	9.132030754699372e-06
-9020327336569842340	1.5734738099126844e-06
-9020108552635504347	1.264661250388599e-06
-9018723924338744408	6.830641268606996e-06
-9017886845629577257	2.9351904231589288e-05
-9017216202058350814	1.595531898601621e-06
-9017019868889699149	2.9631307825184194e-06
-9016731183793789595	1.4925943787602591e-06
-9016446550761742735	1.955813331733225e-06
-9016019768708303420	1.6322952433256432e-05
-9015788647187537342	3.3087067095038947e-06
-9015174319999852267	3.301354126961087e-06
-9014601853361993174	2.9212204026407562e-05
-9014139939123730634	5.09540814164211e-06
-9013300323259467156	3.4263496218045475e-06
-9012572929210098317	7.052691944409162e-05
-9011800045743364517	8.749690891818318e-07
-9011564242941061644	3.2645905321260216e-06
-9011101334202109832	5.146877128936467e-07
-9009270712104030296	2.2058044635286933e-07
-9008124558831768872	1.4190675301506417e-06
-9008097334561940969	4.117501703149173e-06
-9006640942741018685	1.6322952660630108e-06
-9006048551304769588	5.110113761475077e-06
-9005887462327415913	4.198381247988436e-06
-9005506110560798261	1.2212803994771093e-05
-9005475583533099374	7.499735374949523e-07
-9005231588156465391	5.9703775150410365e-06
-9005165544619629467	9.264379059459316e-07
-9004844005558593208	9.85259362096258e-07
-9004732920492537101	1.933755265781656e-05
-9004358693067416937	9.30114219954703e-06
-9003205101531015833	4.7057162078090187e-07
-9002212211320354759	1.016140595311299e-05
-9001619334477174495	1.8881686628446914e-05
-9001469206107326897	0.00011763555085053667
-9001348628986846529	2.6249072107020766e-06
-9001141413707487638	7.793842655701155e-07
-9001136754062976972	9.264379059459316e-07
-9001096669959193166	1.213192490467918e-06
-8999988243309227770	2.0661034341173945e-06
-8999469040965498945	2.7204921480006306e-06
-8998693146810054379	9.896709343593102e-06
-8998648305465132972	4.1910286086022097e-07
-8998295387584736734	6.617413532694627e-07
-8998193348893264470	1.2278977692403714e-06
-8998138837097130660	9.926120583259035e-07
-8997929685160890527	3.0145995424391003e-06
-8997746580838419479	4.1763232729863375e-06
-8996789690084559952	1.2278977692403714e-06
-8996600918168310240	6.529181064252043e-06
-8996275814083987441	1.2249567589606158e-05
-8994287270780059033	2.069779839075636e-05
-8993864440631476286	1.838170419432572e-06
-8993724675719863578	8.602637535659596e-07
-8993112249467651174	1.2411326679284684e-05
-8992953931598979983	9.926120583259035e-07
-8992525753484470865	2.2131571313366294e-06
-8992510114718885289	2.110954847012181e-05
-8992389427570498842	9.117325134866405e-06
-8990777346551277367	5.926261565036839e-06
-8989183961738435235	4.632189302355982e-06
-8988677676376316753	2.8087242753827013e-06
-8988323941203781814	6.218897760845721e-05
-8986885017748469854	5.073350166640012e-07
-8986269420400951436	4.0366221583099104e-06
-8985405298221747470	8.249709026131313e-06
-8984386054712905454	8.580579560657497e-06
-8983061162582981762	8.374704520974774e-06
-8982694554821520391	8.264413736469578e-06
-8982621197231503807	3.9557426134706475e-06
-8982536764830554301	1.2426031616996625e-06
-8981140932254114078	0.00021508063946384937
-8980700865368079492	5.955672008894908e-07
-8979969163548574443	4.1175016463057545e-07
-8979642663374778241	3.154300429741852e-06
-8979145797130706086	3.1616531259714975e-07
-8978783536006643003	4.757184797199443e-06
-8978719037329857964	2.352858018639381e-06
-8978511440813556652	1.477888986300968e-06
-8978275539635648543	9.926120583259035e-07
-8977097551088041410	1.8808159438776784e-05
-8976038095328325169	1.732291821099352e-05
-8974698721137948969	8.296765736304224e-05
-8974587802289659871	7.57326176881179e-07
-8974449287994041432	1.8969918755828985e-06
-8974391905930303577	0.0014623969327658415
-8973567574789921031	3.889568688464351e-06
-8973436732896801120	7.470324362657266e-06
-8973046876663634529	2.9851887575205183e-06
-8972728042315839873	9.558485913885306e-08
-8972447936414206955	1.4970059964980464e-05
-8971693281677044033	7.67619985708734e-06
-8971609882305549878	2.7793137178377947e-06
-8971574325767935727	3.7719255487900227e-06
-8970460309440691408	2.7425501230027294e-06
-8970431880431067792	2.4690305508556776e-05
-8970425685842047388	4.6027785174374e-06
-8969023604644950018	1.3970095551485429e-06
-8968658125846162323	2.2646258912573103e-06
-8968500997077722967	3.176358404743951e-06
-8967665768504239644	2.7646083253785037e-06
-8967632712004642382	4.20573405790492e-06
-8967271455068462112	3.337382077006623e-05
-8965559142414740921	9.587896784069017e-06
-8964580233313337400	4.646894922188949e-06
-8963980519682257206	1.0955495781672653e-06
-8963677226877113655	2.6690233880799497e-06
-8963596154661705911	2.044780740106944e-05
-8962523084114967859	3.7042809708509594e-05
-8961420500264931160	3.4116442293452565e-06
-8960456355592813615	0.00010759913857327774
-8958942807976372810	3.4042916468024487e-06
-8958527513410195536	9.2276150098769e-06
-8958190625886884124	2.8528404527605744e-06
-8957138600160209668	1.2867192253906978e-06
-8956860665700750975	1.330835402768571e-06
-8956707472545283245	2.2719787011737935e-06
-8956261178547038391	4.955707481713034e-06
-8955318623766889279	5.602743385679787e-06
-8954521864405954747	1.7572908745933091e-06
-8953753905090325366	8.382057217204419e-07
-8953610741300937862	3.021952124981908e-06
-8953130545792708129	2.5168228603433818e-05
-8952886112213447248	8.970271778707684e-07
-8952630864459410168	1.904344571812544e-06
-8952209233711867869	3.4484075968066463e-06
-8952133265953782786	1.3271590432850644e-05
-8951510311975641700	2.0440454591152957e-06
-8950380747028131230	6.043904249963816e-06
-8949568268099131054	2.0881616364931688e-06
-8948818157080580395	1.6080313798738644e-05
-8948761772313302948	7.352681450356613e-07
-8948584046519278796	2.812400634866208e-05
-8947846919530167770	1.6470006585223018e-06
-8946471514875416990	3.3087067663473135e-07
-8945973028321611747	2.0440454591152957e-06
-8943190255211820154	6.749761723767733e-06
-8942925551797279108	2.3455054360965732e-06
-8942075965173841187	1.6175899020254292e-07
-8941117656537904034	5.293930485095188e-07
-8940972315355548334	1.3095125723339152e-05
-8940907522138217482	3.602813876568689e-06
-8940218806433878345	4.1175016463057545e-07
-8938689733109415953	4.634395372704603e-05
-8937756721030556909	1.867581158876419e-05
-8936151502481376223	1.8521404854254797e-05
-8934373902102320883	2.860193035303382e-06
-8932985237862487286	5.955672008894908e-07
-8932060731743102781	1.1948107385251205e-05
-8930566866065412639	3.683693421407952e-06
-8930144162762495070	9.72024463408161e-06
-8929637826880062275	1.2205451866975636e-06
-8929360067608751896	3.5292870848024904e-07
-8929319672608943944	2.119042801496107e-05
-8928692336657920306	2.0661034341173945e-06
-8926731626247488730	2.6690233880799497e-06
-8926328637285790017	9.286436579714064e-06
-8925939127777370718	5.220404091232922e-07
-8925815918591210519	2.2278625237959204e-06
-8925740967556645472	1.3411291547527071e-05
-8924291643224109631	1.3381880989982164e-06
-8923922947675434234	5.2101102482993156e-05
-8923877138262855368	2.492559133315808e-06
-8923073390093344040	1.330835402768571e-06
-8918302061223649373	1.8175829609390348e-05
-8917708096063910098	1.0117290003108792e-05
-8917626957788165257	2.2205099412531126e-06
-8916955047066319433	4.999823204343556e-07
-8916531344537266404	1.7278802033615648e-06
-8916068002260244930	0.00019272114150226116
-8915249378959519016	9.55848577177676e-07
-8914954374636266076	1.4337729226099327e-06
-8913992135524774106	3.0145995424391003e-06
-8913940990869797541	6.029198971191363e-07
-8912657471870888575	2.352858018639381e-06
-8912161939122556353	1.6396479622926563e-06
-8911852967955708758	4.930708382744342e-05
-8911758799801085165	8.779102245171089e-06
-8910888574190608033	3.4410550142638385e-06
-8910576514925348921	4.396903477754677e-06
-8910329237129933548	5.213051281316439e-06
-8907675079109338144	9.17614670470357e-06
-8906693383332422805	1.1602531230892055e-05
-8906645122592830465	1.2278977692403714e-06
-8905521138539988069	2.8969566301384475e-06
-8903116758622706386	4.5292517825146206e-06
-8902418828853165323	2.646965242547594e-07
-8902281945884621032	4.1910286086022097e-07
-8900953695848458563	0.00019071385031566024
-8900561432426637829	9.043797945196275e-06
-8900280342473899202	0.00015975171118043363
-8899350777276389391	3.4778183817252284e-06
-8899141383421114095	1.6396479622926563e-06
-8898958730058007610	1.889639179353253e-06
-8898456871540491731	2.8373997338349e-05
-8898341198533774584	1.1411361811042298e-05
-8898133976017219951	3.4042916468024487e-06
-8897728924446428074	1.6322952660630108e-06
-8897201776638729064	1.970518724192516e-06
-8896743829715480974	4.080738108314108e-06
-8896173807612880016	7.418855602736585e-06
-8896033491552355532	9.70553969636967e-07
-8895852394815165348	6.5659446590871084e-06
-8895192420589347722	7.72766816226067e-06
-8894913908827294042	2.6028492356999777e-06
-8894908017445123104	7.72766816226067e-06
-8894838988618193093	1.5367104424512945e-06
-8894600666100460542	4.639542112272466e-06
-8893036708523596085	1.6543533547519473e-06
-8892534115016580361	5.499805865838425e-06
-8890633488120408118	1.7793489632822457e-06
-8889078176402905184	6.801230483688414e-06
-8888031799249824121	5.213051281316439e-06
-8887604409808746630	8.293824976135511e-06
-8887357972628156894	1.1176075531693641e-06
-8886824094780630944	6.837993851149804e-07
-8886726247252346076	3.4337022043473553e-06
-8886156846192912250	0.00033721604268066585
-8886091910044348463	1.0661387932486832e-06
-8884794657772693832	1.3234827065389254e-06
-8884369606419225702	2.1212486899457872e-05
-8883456982969777007	1.6690587472112384e-06
-8882318551344603564	3.12488964482327e-06
-8882006241780680233	1.8572873159428127e-05
-8879878860612162215	5.293930485095188e-07
-8879582094611498417	8.823217854114773e-07
-8878641867882386418	1.3896568589188973e-06
-8878505880186049723	0.00017415561887901276
-8878278455438295023	1.749938201101031e-05
-8877766477658189967	2.507264525775099e-06
-8876769310523899783	2.977835947604035e-06
-8875362761710094285	1.904344571812544e-06
-8874992100049456200	2.6543179956206586e-06
-8874707978189618771	6.440949164243648e-06
-8874127582117937956	1.0168758308282122e-05
-8871234964839725085	1.0808441857079742e-06
-8870850670411440124	4.20573405790492e-06
-8870212312602933725	8.455584065814037e-06
-8869725877778603681	3.735162181328633e-06
-8869397780682732606	9.85259362096258e-07
-8868871430467027650	8.139418241626117e-06
-8868393698732245745	2.366828266531229e-05
-8868062343740637065	6.036551440047333e-06
-8867605228119092460	2.9190146051405463e-06
-8866811643244957908	3.9851533074397594e-05
-8866433245880397768	4.455725047591841e-06
-8865879021451635678	2.2793312837166013e-06
-8865379862473254742	4.869680924457498e-05
-8864547343558498972	3.2572379495832138e-06
-8864527510854293610	8.573226295993663e-06
-8864382336986054125	1.4043621376913507e-06
-8863726916028567771	4.5292517825146206e-06
-8863489032024806946	7.426208412653068e-07
-8862991888044025445	8.896744816411228e-07
-8862698582732228112	2.2499204987980193e-06
-8862265902949729736	2.9337199975998374e-06
-8861551249078585429	1.852875720942393e-05
-8861301897409335578	1.0771678716992028e-05
-8861300817791086118	1.6984694184429827e-06
-8861089930734814478	2.7425501230027294e-06
-8859364080123512664	1.0367281220169389e-06
-8858921015116772234	1.463183593841677e-06
-8858582912726597297	1.742585482134018e-06
-8858333189293488204	1.8969918755828985e-06
-8858037210618690302	9.632012734073214e-06
-8857468915395224878	3.154300429741852e-06
-8857297656921417737	1.80875963451399e-06
-8856792881192556185	9.39672736421926e-06
-8856564391015500169	6.639471394009888e-06
-8856088080401500606	3.5586979265644914e-06
-8855733498358688844	3.100625690422021e-05
-8854639227047629602	4.374845593702048e-05
-8854426426468530644	1.529357746221649e-06
-8854213501956494838	1.0367281220169389e-06
-8852987169021013176	2.3131537091103382e-05
-8851840705296457234	1.9925766991946148e-06
-8851312982586664768	4.124854513065657e-06
-8851180788630654943	8.95556604518788e-06
-8847319028028387458	2.617554673634004e-05
-8846743372980073778	1.879345472843852e-05
-8846506255824246052	5.911555945203872e-06
-8844414241332817752	1.742585482134018e-06
-8844050731457203942	8.352646545972675e-06
-8843937117946425276	6.257132099563023e-06
-8842487254770408074	9.999646408687113e-07
-8842009792720018903	6.0534628573805094e-05
-8840263437800412807	4.029269348393427e-06
-8838885611560375841	6.837993851149804e-07
-8838455006167169016	5.139524546393659e-06
-8838272216402771373	4.852769848184835e-07
-8838198311560818128	4.5807205424353015e-06
-8837305223419723469	2.1543357888731407e-06
-8837129579419451769	2.485206323399325e-06
-8836716880281948542	1.3014246178499889e-06
-8835938464858279190	9.85259362096258e-07
-8834871965808550233	3.044010099984007e-06
-8834455354431171499	2.7351975404599216e-06
-8834059774492337390	5.5071586757549085e-06
-8833299902876654392	7.580614692415111e-06
-8832390844060915379	3.941037448385032e-06
-8832104663512619059	6.911520813446259e-07
-8830963758036623447	7.426208412653068e-07
-8828925775607059551	9.57319116423605e-06
-8828804182039613579	5.602743385679787e-06
-8827612725978734843	9.72024463408161e-06
-8826813222127427723	4.757184797199443e-06
-8826221272385057657	1.2278977692403714e-06
-8826128070251468265	2.9072503821225837e-05
-8825856567717024402	7.205628094197891e-07
-8825855612368083109	1.4381845176103525e-05
-8825615310294303079	5.690975740435533e-06
-8825499717017004022	2.977835947604035e-06
-8825453256150304978	7.499735374949523e-07
-8825292826006487653	1.27936664284789e-06
-8824434349681319228	7.352681450356613e-07
-8824307601180724858	1.4484783150692238e-06
-8824164633470767405	4.507193807512522e-06
-8823665598333836842	2.3528581039045093e-07
-8823516162915242117	8.749691005505156e-06
-8823275486342179006	1.3021599443163723e-05
-8823147809694115449	1.4558308976120315e-06
-8822735755460504382	2.6249072107020766e-06
-8821628665696119010	0.00011765761155402288
-8820949140272224475	1.4477430340775754e-05
-8820229740437691292	6.837993851149804e-07
-8820096997925531991	3.735162181328633e-06
-8819603104066632171	9.85259362096258e-07
-8819371797256378732	3.191063797203242e-06
-8819340948970700983	5.440984409688099e-07
-8818327860049898223	5.323341611074284e-06
-8818220478281608529	2.419032171019353e-06
-8817570956024970397	8.477642040816136e-06
-8817396434488892755	1.985224116651807e-06
-8816916950365053673	4.632189529729658e-07
-8816845568706849843	8.73498538567219e-06
-8815687655584981713	3.9851533983892296e-06
-8815493842451181728	2.2499204987980193e-06
-8813846023353644522	3.9704480059299385e-07
-8813495512870935898	2.404326778560062e-06
